date,y_true,y_pred
2000-02-01,0.0,0.06323423
2000-03-01,0.0,0.06323423
2000-04-01,0.0,0.06323423
2000-05-01,0.0,0.06323423
2000-06-01,0.0,0.06300887
2000-07-01,0.0,0.24959415
2000-08-01,0.0,0.06317647
2000-09-01,0.0,0.06323423
2000-10-01,0.0,0.06323423
2000-11-01,0.0,0.06323423
2000-12-01,0.0,0.06323423
2001-01-01,0.0,0.06425014
2001-02-01,0.0,0.06323423
2001-03-01,0.0,0.06323423
2001-04-01,0.0,0.06323423
2001-05-01,0.0,0.06323423
2001-06-01,0.0,0.06323423
2001-07-01,0.0,0.0639168
2001-08-01,0.0,0.06300887
2001-09-01,0.0,0.06300887
2001-10-01,0.0,0.06323423
2001-11-01,0.0,0.06323423
2001-12-01,0.0,0.06323423
2002-01-01,0.0,0.06425014
2002-02-01,0.0,0.06323423
2002-03-01,0.0,0.06323423
2002-04-01,0.0,0.06323423
2002-05-01,0.0,0.06323423
2002-06-01,0.0,0.06323423
2002-07-01,0.0,0.071771376
2002-08-01,0.0,0.06300887
2002-09-01,0.0,0.06323423
2002-10-01,0.0,0.06340183
2002-11-01,0.0,0.06323423
2002-12-01,0.0,0.06323423
2003-01-01,0.0,0.06507856
2003-02-01,0.0,0.39596993
2003-03-01,0.0,0.06323423
2003-04-01,0.0,0.06323423
2003-05-01,0.0,0.06323423
2003-06-01,0.0,0.06323423
2003-07-01,0.0,0.06595972
2003-08-01,0.0,0.06300887
2003-09-01,0.0,0.06323423
2003-10-01,0.0,0.06323423
2003-11-01,0.0,0.06323423
2003-12-01,0.0,0.06323423
2004-01-01,0.0,0.06425014
2004-02-01,0.0,0.06323423
2004-03-01,0.0,0.06323423
2004-04-01,0.0,0.06323423
2004-05-01,0.0,0.06323423
2004-06-01,0.0,0.06323423
2004-07-01,0.0,0.0639168
2004-08-01,0.0,0.06300887
2004-09-01,0.0,0.06323423
2004-10-01,0.0,0.06323423
2004-11-01,0.0,0.06323423
2004-12-01,0.0,0.06323423
2005-01-01,0.0,0.06425014
2005-02-01,0.0,0.4023953
2005-03-01,0.0,0.064205475
2005-04-01,0.0,0.06323423
2005-05-01,0.0,0.06323423
2005-06-01,0.0,0.06323423
2005-07-01,0.0,0.0637492
2005-08-01,0.0,0.06323423
2005-09-01,0.0,0.06340183
2005-10-01,0.0,0.06323423
2005-11-01,0.0,0.06323423
2005-12-01,0.0,0.06323423
2006-01-01,0.0,0.06688641
2006-02-01,0.0,0.06323423
2006-03-01,0.0,0.06323423
2006-04-01,0.0,0.06323423
2006-05-01,0.0,0.06323423
2006-06-01,0.0,0.06398011
2006-07-01,0.0,0.24636576
2006-08-01,0.0,0.06323423
2006-09-01,0.0,0.06323423
2006-10-01,0.0,0.06340183
2006-11-01,0.0,0.06323423
2006-12-01,0.0,0.06323423
2007-01-01,7.898894154818325,2.1560133
2007-02-01,0.0,0.066938445
2007-03-01,0.0,0.06323423
2007-04-01,0.0,0.06323423
2007-05-01,0.0,0.06323423
2007-06-01,0.0,0.06340183
2007-07-01,0.0,0.06517989
2007-08-01,0.0,0.06317647
2007-09-01,0.0,0.06323423
2007-10-01,0.0,0.06323423
2007-11-01,0.0,0.06323423
2007-12-01,0.0,0.06323423
2008-01-01,0.0,0.06688641
2008-02-01,0.0,0.06323423
2008-03-01,0.0,0.06323423
2008-04-01,0.0,0.06323423
2008-05-01,0.0,0.06323423
2008-06-01,0.0,0.06300887
2008-07-01,0.0,0.2170073
2008-08-01,0.0,0.06323423
2008-09-01,0.0,0.06323423
2008-10-01,0.0,0.06323423
2008-11-01,0.0,0.06323423
2008-12-01,0.0,0.06323423
2009-01-01,0.0,0.06688641
2009-02-01,0.0,0.21348894
2009-03-01,0.0,0.06323423
2009-04-01,0.0,0.06323423
2009-05-01,0.0,0.06323423
2009-06-01,0.0,0.06323423
2009-07-01,0.0,0.0639168
2009-08-01,0.0,0.06317647
2009-09-01,0.0,0.06300887
2009-10-01,0.0,0.06323423
2009-11-01,0.0,0.06323423
2009-12-01,0.0,0.06323423
2010-01-01,0.0,0.070860475
2010-02-01,0.0,0.066938445
2010-03-01,0.0,0.06323423
2010-04-01,0.0,0.06323423
2010-05-01,0.0,0.06323423
2010-06-01,0.0,0.06323423
2010-07-01,7.783312577833126,2.069005
2010-08-01,0.0,0.06323423
2010-09-01,0.0,0.06323423
2010-10-01,0.0,0.06323423
2010-11-01,0.0,0.06323423
2010-12-01,0.0,0.06323423
2011-01-01,0.0,0.06425014
2011-02-01,0.0,0.06323423
2011-03-01,0.0,0.06323423
2011-04-01,0.0,0.06323423
2011-05-01,0.0,0.06323423
2011-06-01,0.0,0.06300887
2011-07-01,0.0,0.2720166
2011-08-01,0.0,0.06323423
2011-09-01,0.0,0.06340183
2011-10-01,0.0,0.06323423
2011-11-01,0.0,0.06323423
2011-12-01,0.0,0.064205475
2012-01-01,0.0,0.06425014
2012-02-01,0.0,0.06323423
2012-03-01,0.0,0.06323423
2012-04-01,0.0,0.06323423
2012-05-01,0.0,0.06323423
2012-06-01,0.0,0.06300887
2012-07-01,0.0,0.0637492
2012-08-01,0.0,0.06317647
2012-09-01,0.0,0.06300887
2012-10-01,0.0,0.06323423
2012-11-01,0.0,0.06323423
2012-12-01,0.0,0.06323423
2013-01-01,0.0,0.06425014
2013-02-01,0.0,0.06323423
2013-03-01,0.0,0.06323423
2013-04-01,0.0,0.06323423
2013-05-01,0.0,0.06300887
2013-06-01,0.0,0.06323423
2013-07-01,0.0,0.0637492
2013-08-01,0.0,0.06317647
2013-09-01,0.0,0.06340183
2013-10-01,0.0,0.06340183
2013-11-01,0.0,0.06323423
2013-12-01,0.0,0.06323423
2014-01-01,0.0,0.06425014
2014-02-01,0.0,0.06323423
2014-03-01,0.0,0.06323423
2014-04-01,0.0,0.06323423
2014-05-01,0.0,0.06323423
2014-06-01,0.0,0.06300887
2014-07-01,0.0,0.067085735
2014-08-01,0.0,0.06323423
2014-09-01,0.0,0.06323423
2014-10-01,0.0,0.06323423
2014-11-01,0.0,0.06323423
2014-12-01,0.0,0.06323423
2015-01-01,0.0,0.06425014
2015-02-01,0.0,0.06323423
2015-03-01,0.0,0.06323423
2015-04-01,0.0,0.06323423
2015-05-01,0.0,0.06323423
2015-06-01,0.0,0.06300887
2015-07-01,0.0,0.0637492
2015-08-01,0.0,0.06300887
2015-09-01,0.0,0.06323423
2015-10-01,0.0,0.06323423
2015-11-01,0.0,0.06323423
2015-12-01,0.0,0.066938445
2016-01-01,0.0,0.06507856
2016-02-01,0.0,0.06323423
2016-03-01,0.0,0.06323423
2016-04-01,0.0,0.06323423
2016-05-01,0.0,0.06340183
2016-06-01,0.0,0.06300887
2016-07-01,0.0,0.0639168
2016-08-01,0.0,0.06340183
2016-09-01,0.0,0.06323423
2016-10-01,0.0,0.06323423
2016-11-01,0.0,0.06323423
2016-12-01,0.0,0.06323423
2017-01-01,0.0,0.06425014
2017-02-01,0.0,0.066938445
2017-03-01,0.0,0.06323423
2017-04-01,0.0,0.06323423
2017-05-01,0.0,0.06323423
2017-06-01,0.0,0.06300887
2017-07-01,0.0,0.0639168
2017-08-01,0.0,0.06317647
2017-09-01,0.0,0.06323423
2017-10-01,0.0,0.06323423
2017-11-01,0.0,0.06323423
2017-12-01,0.0,0.06323423
2018-01-01,0.0,0.06507856
2018-02-01,0.0,0.20540917
2018-03-01,6.903216899074969,1.4874701
2018-04-01,0.0,0.21003322
2018-05-01,0.0,0.064197056
2018-06-01,0.0,0.064197056
2018-07-01,0.0,0.07193949
2018-08-01,0.0,0.064197056
2018-09-01,0.0,0.064197056
2018-10-01,0.0,0.064197056
2018-11-01,0.0,0.064197056
2018-12-01,0.0,0.064197056
2019-01-01,0.0,0.06436971
